New news,Time,Link
Sinh viên Trường ĐH GTVT tham dự Lễ tổng kết và trao Giải thưởng “Sinh viên nghiên cứu khoa học” năm 2018,02/11/2018 04:54 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-khoa-học-công-nghệ/nckh-sinh-viên-giải-thưởng-sv-nckh-của-trường-tin-tức
INED CONNECT CONCERT (ICC),02/11/2018 04:54 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/ined-connect-concert-icc
Hội thảo quốc tế về quản trị chuỗi cung ứng và Logistics được tổ chức thành công,01/11/2018 09:04 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-đối-ngoại/hợp-tác-quốc-tế/hội-thảo-quốc-tế-về-quản-trị-chuỗi-cung-ứng-và
Hội thảo quốc tế về quản trị chuỗi cung ứng và Logistics được tổ chức thành công,01/11/2018 08:49 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-đối-ngoại/tin-tức/hội-thảo-quốc-tế-về-quản-trị-chuỗi-cung-ứng-và-logistics
Lễ ký kết hợp tác Chương trình liên kết Đào tạo Đại học và Thạc sỹ với Trường Quản trị Normandie (CH Pháp),01/11/2018 09:03 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-ký-kết-hợp-tác-chương-trình
"Giấy mời gửi các thế hệ Sinh viên, Học viên và Nghiên cứu sinh Khoa Điện - Điện tử  dự ""Lễ kỷ niệm 20 năm thành lập Khoa và 50 năm đào tạo""",01/11/2018 05:56 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/khoa-điện-điện-tử/tin-tức/giấy-mời-gửi-các-thế-hệ-sinh-viên-học-viên-và-nghiên
"Hội thảo các giải pháp về công nghệ thông tin viễn thông thế hệ thông minh 5G cho việc theo dõi, quan trắc tình trạng kết cấu và điều khiển giao thông thông minh",02/11/2018 04:56 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-khoa-học-công-nghệ/hội-nghị-hội-thảo-quốc-tế-tin-tức/hội-thảo-các-giải
UTC-IMMORTAL GIÀNH GIẢI NHẤT BÁN KẾT KHU VỰC PHÍA BẮC VÀ LỌT VÀO 8 ĐỘI XUẤT SẮC THAM DỰ CHUNG KẾT TOÀN QUỐC CUỘC THI TÀI NĂNG TRẺ LOGISTICS VIỆT NAM 2018,31/10/2018 11:21 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/utc-immortal-giành-giải-nhất-bán
Lễ ký kết thỏa thuận hợp tác giữa 4 Trường Đại học kỹ thuật,31/10/2018 08:13 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-ký-kết-thỏa-thuận-hợp-tác-0
Danh mục bài báo trên Tạp chí KHGTVT số 65,18/11/2018 09:25 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-khoa-học-công-nghệ/tạp-chí-khoa-học-gtvt/danh-mục-bài-báo-trên-tạp-chí-0
Lễ ký kết Biên bản tài trợ cho giáo dục với Kawakin Core-Tech,29/10/2018 02:56 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-đối-ngoại/hợp-tác-quốc-tế/lễ-ký-kết-biên-bản-tài-trợ-cho-giáo-dục-với
Lễ ký kết Biên bản tài trợ cho giáo dục với Kawakin Core-Tech,29/10/2018 11:30 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-đối-ngoại/tin-tức/lễ-ký-kết-biên-bản-tài-trợ-cho-giáo-dục-với-kawakin-core
Chương trình phiên Toàn thể Hội nghị KHCN lần thứ XXI ngày 13/11/2018 (dự kiến),24/10/2018 09:48 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-khoa-học-công-nghệ/hội-nghị-hội-thảo-khoa-học-hội-nghị-hội-thảo-cấp-khoa
"Hội thảo ""Hướng nghiệp ngành Vận tải - Logistics và cơ hội trở thành quản trị viên tập sự cùng ITL 2019""",22/10/2018 11:11 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-thảo-hướng-nghiệp-ngành-vận
Hội thi nấu ăn chào mừng 88 năm ngày thành lập Hội liên hiệp Phụ nữ Việt Nam 20/10,19/10/2018 06:38 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/hội-thi-nấu-ăn-chào-mừng-88-năm
Đội bóng khối Liên cơ quan giành chức vô địch Giải bóng đá CB-VC năm 2018,18/10/2018 07:57 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/đội-bóng-khối-liên-cơ-quan-giành-0
Dự án tái cấu trúc hoạt động nghiên cứu do AUF hỗ trợ kinh phí,18/10/2018 03:36 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-đối-ngoại/hợp-tác-quốc-tế/dự-án-tái-cấu-trúc-hoạt-động-nghiên-cứu-do-auf
Dự án tái cấu trúc hoạt động nghiên cứu do AUF hỗ trợ kinh phí,18/10/2018 03:37 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-đối-ngoại/tin-tức/dự-án-tái-cấu-trúc-hoạt-động-nghiên-cứu-do-auf-hỗ-trợ
Hội thảo phát triển hệ thống giao thông thích ứng với biến đổi khí hậu,16/10/2018 05:43 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-đối-ngoại/hợp-tác-quốc-tế/hội-thảo-phát-triển-hệ-thống-giao-thông-thích
Hội thảo phát triển hệ thống giao thông thích ứng với biến đổi khí hậu,16/10/2018 05:44 CH,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-đối-ngoại/tin-tức/hội-thảo-phát-triển-hệ-thống-giao-thông-thích-ứng-với
Lễ khai giảng năm học 2018 - 2019,11/10/2018 09:19 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/lễ-khai-giảng-năm-học-2018-2019
Đội tuyển Điền kinh UTC tham dự giải chạy báo Hà Nội mới  mở rộng lần thứ 45,01/04/2019 10:47 SA,https://www.utc.edu.vn/tin-hoat-dong-chung/phòng-công-tác-chính-trị-và-sinh-viên/tin-tức/đội-tuyển-điền-kinh-utc-tham-dự
